model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
dlm,1991,1996,Kvichak,1_3,1181693.15116645,1232048.439
dlm,1991,1996,Kvichak,2_2,1008515.73343956,6119853.107
dlm,1990,1996,Kvichak,2_3,1626783.69450554,3675739.207
dlm,1992,1996,Alagnak,1_2,3.10929991138278e-8,219882.958
dlm,1991,1996,Alagnak,1_3,2341905.26475263,1096471.125
dlm,1991,1996,Alagnak,2_2,8.18236818646341e-9,154754.392
dlm,1990,1996,Alagnak,2_3,1.47192398921552e-8,139133.708
dlm,1992,1996,Naknek,1_2,158742.824990435,429716.98
dlm,1991,1996,Naknek,1_3,3533615.67343824,1163565.841
dlm,1991,1996,Naknek,2_2,139216.171176085,756666.406
dlm,1990,1996,Naknek,2_3,819654.02495112,1472022.694
dlm,1992,1996,Egegik,1_2,239876.584152459,374271.277
dlm,1991,1996,Egegik,1_3,2874740.51729011,2115687.515
dlm,1991,1996,Egegik,2_2,3223466.05149961,3937497.783
dlm,1990,1996,Egegik,2_3,5980914.37495549,7103630.885
dlm,1992,1996,Ugashik,1_2,322825.193912444,1346884.702
dlm,1991,1996,Ugashik,1_3,3857991.30699428,1449006.987
dlm,1991,1996,Ugashik,2_2,452473.686049995,1764997.928
dlm,1990,1996,Ugashik,2_3,662361.370631874,938874.542
dlm,1992,1996,Igushik,1_2,30018.2271236571,165600.839
dlm,1991,1996,Igushik,1_3,798731.025340402,644770.626
dlm,1991,1996,Igushik,2_2,2065.11765559716,53774.031
dlm,1990,1996,Igushik,2_3,106710.011329751,47882.135
dlm,1992,1996,Wood,1_2,2380885.83567677,1536226.383
dlm,1991,1996,Wood,1_3,3167633.24941956,2435127.129
dlm,1991,1996,Wood,2_2,51076.7860222937,80674.179
dlm,1990,1996,Wood,2_3,264539.853567975,117438.827
dlm,1992,1996,Nushagak,1_2,130535.065050283,99671.866
dlm,1991,1996,Nushagak,1_3,1073214.74422365,773266.845
dlm,1991,1996,Nushagak,2_2,2430.01136919642,74096.55
dlm,1990,1996,Nushagak,2_3,21790.5066473849,20931.258
dlm,1992,1996,Togiak,1_2,50305,119767.723
dlm,1991,1996,Togiak,1_3,428921,503008.137
dlm,1991,1996,Togiak,2_2,27931,36189.402
dlm,1990,1996,Togiak,2_3,36743,104692.786
dlm,1993,1997,Kvichak,1_2,1087088.05581493,1281615.729
dlm,1992,1997,Kvichak,1_3,300635.187870466,714737.696
dlm,1992,1997,Kvichak,2_2,751845.117502997,4879607.411
dlm,1991,1997,Kvichak,2_3,236952.149820738,324334.942
dlm,1993,1997,Alagnak,1_2,1463.53901417289,211680.137
dlm,1992,1997,Alagnak,1_3,150356.315653665,912294.485
dlm,1992,1997,Alagnak,2_2,0.00285740572306929,149081.142
dlm,1991,1997,Alagnak,2_3,53630.1072266333,20568.472
dlm,1993,1997,Naknek,1_2,352180.965215156,365832.26
dlm,1992,1997,Naknek,1_3,751849.023652494,987113.541
dlm,1992,1997,Naknek,2_2,282464.847354202,689371.388
dlm,1991,1997,Naknek,2_3,424425.078576968,717869.079
dlm,1993,1997,Egegik,1_2,117628.642903402,230292.296
dlm,1992,1997,Egegik,1_3,531796.340706028,551279.923
dlm,1992,1997,Egegik,2_2,4580342.54383062,5390167.328
dlm,1991,1997,Egegik,2_3,2573855.01220895,1815290.199
dlm,1993,1997,Ugashik,1_2,408126.139475337,687270.297
dlm,1992,1997,Ugashik,1_3,839604.929808562,412416.193
dlm,1992,1997,Ugashik,2_2,935883.713639344,1520271.888
dlm,1991,1997,Ugashik,2_3,276441.972783879,595876.981
dlm,1993,1997,Igushik,1_2,100425.513591718,160732.817
dlm,1992,1997,Igushik,1_3,91713.7599861677,582783.945
dlm,1992,1997,Igushik,2_2,5334.91141250786,51858.126
dlm,1991,1997,Igushik,2_3,8820.52766679834,22453.344
dlm,1993,1997,Wood,1_2,1710296.46458879,1725659.454
dlm,1992,1997,Wood,1_3,1931608.99752227,2373394.627
dlm,1992,1997,Wood,2_2,85258.5569131565,72797.823
dlm,1991,1997,Wood,2_3,66659.7652717478,-63022.139
dlm,1993,1997,Nushagak,1_2,48386.2812549938,103823.726
dlm,1992,1997,Nushagak,1_3,567660.163538025,985156.995
dlm,1992,1997,Nushagak,2_2,9026.60558420404,72726.253
dlm,1991,1997,Nushagak,2_3,10371.3837310479,10911.604
dlm,1993,1997,Togiak,1_2,63955,126723.925
dlm,1992,1997,Togiak,1_3,124078,233717.205
dlm,1992,1997,Togiak,2_2,32862,35886.45
dlm,1991,1997,Togiak,2_3,28942,47054.407
dlm,1994,1998,Kvichak,1_2,2023631.03936713,1764641.883
dlm,1993,1998,Kvichak,1_3,873115.774861855,652444.478
dlm,1993,1998,Kvichak,2_2,683919.411290515,3576270.391
dlm,1992,1998,Kvichak,2_3,162224.407405591,257579.145
dlm,1994,1998,Alagnak,1_2,9.60279929239396e-8,-385107.185
dlm,1993,1998,Alagnak,1_3,957262.241291818,499771.211
dlm,1993,1998,Alagnak,2_2,226712.783122949,143811.097
dlm,1992,1998,Alagnak,2_3,1.17343086167266e-8,48233.493
dlm,1994,1998,Naknek,1_2,504530.827538531,610648.277
dlm,1993,1998,Naknek,1_3,1121937.80794475,1116492.946
dlm,1993,1998,Naknek,2_2,430638.544022847,895790.425
dlm,1992,1998,Naknek,2_3,265278.323726966,701697.099
dlm,1994,1998,Egegik,1_2,249363.128415902,5232087.181
dlm,1993,1998,Egegik,1_3,329344.10391587,342927.043
dlm,1993,1998,Egegik,2_2,800145.243182579,4418725.155
dlm,1992,1998,Egegik,2_3,3190111.53283995,2931500.818
dlm,1994,1998,Ugashik,1_2,260832.749944349,2638957.051
dlm,1993,1998,Ugashik,1_3,391217.229636828,618645.353
dlm,1993,1998,Ugashik,2_2,273290.197404607,1107229.961
dlm,1992,1998,Ugashik,2_3,940447.822736634,474297.013
dlm,1994,1998,Igushik,1_2,163636.987936597,158642.63
dlm,1993,1998,Igushik,1_3,239150.727432154,479717.226
dlm,1993,1998,Igushik,2_2,13736.6722076451,50192.097
dlm,1992,1998,Igushik,2_3,9186.65914115653,22709.247
dlm,1994,1998,Wood,1_2,2990516.69954421,2107184.757
dlm,1993,1998,Wood,1_3,1233241.43524435,1893894.099
dlm,1993,1998,Wood,2_2,138580.944540375,77227.653
dlm,1992,1998,Wood,2_3,45423.7092131464,59790.807
dlm,1994,1998,Nushagak,1_2,70182.1556904351,92276.41
dlm,1993,1998,Nushagak,1_3,828614.678953225,383749.436
dlm,1993,1998,Nushagak,2_2,772.89449780223,70414.317
dlm,1992,1998,Nushagak,2_3,4492.95335600579,16991.415
dlm,1994,1998,Togiak,1_2,43282,97862.913
dlm,1993,1998,Togiak,1_3,228924,225898.221
dlm,1993,1998,Togiak,2_2,5806,35779.417
dlm,1992,1998,Togiak,2_3,30213,34827.374
dlm,1995,1999,Kvichak,1_2,7737952.02207543,6950735.331
dlm,1994,1999,Kvichak,1_3,1062071.60333619,1101819.494
dlm,1994,1999,Kvichak,2_2,3920260.54867729,6653047.401
dlm,1993,1999,Kvichak,2_3,477949.00043002,237605.299
dlm,1995,1999,Alagnak,1_2,2028132.49256904,198642.187
dlm,1994,1999,Alagnak,1_3,688616.328852843,694121.235
dlm,1994,1999,Alagnak,2_2,1106.66577731393,146639.57
dlm,1993,1999,Alagnak,2_3,311042.286581127,-31017.338
dlm,1995,1999,Naknek,1_2,2425255.49962354,773670.992
dlm,1994,1999,Naknek,1_3,758141.952572327,1394322.357
dlm,1994,1999,Naknek,2_2,730718.838285128,923860.715
dlm,1993,1999,Naknek,2_3,761444.592985505,638835.6
dlm,1995,1999,Egegik,1_2,1495268.13582122,487276.32
dlm,1994,1999,Egegik,1_3,493716.326715755,566095.087
dlm,1994,1999,Egegik,2_2,3805468.74727158,6791578.029
dlm,1993,1999,Egegik,2_3,653288.021947111,-118243.363
dlm,1995,1999,Ugashik,1_2,3803140.40344641,690660.848
dlm,1994,1999,Ugashik,1_3,521899.934422871,348600.204
dlm,1994,1999,Ugashik,2_2,596048.477339135,925687.513
dlm,1993,1999,Ugashik,2_3,244593.849520253,481166.509
dlm,1995,1999,Igushik,1_2,376061.832221647,158810.059
dlm,1994,1999,Igushik,1_3,435418.545791522,588303.106
dlm,1994,1999,Igushik,2_2,42975.8617437235,48927.86
dlm,1993,1999,Igushik,2_3,4861.50558390441,24647.234
dlm,1995,1999,Wood,1_2,4452434.93814906,2205458.274
dlm,1994,1999,Wood,1_3,2383373.95964543,2581711.792
dlm,1994,1999,Wood,2_2,400065.852802241,182660.231
dlm,1993,1999,Wood,2_3,163436.763538962,78399.475
dlm,1995,1999,Nushagak,1_2,62890.7641215736,97044.833
dlm,1994,1999,Nushagak,1_3,277738.128173881,733573.438
dlm,1994,1999,Nushagak,2_2,5624.84341663388,67957.785
dlm,1993,1999,Nushagak,2_3,3131.50573202792,4857.29
dlm,1995,1999,Togiak,1_2,341277,93798.076
dlm,1994,1999,Togiak,1_3,167056,186415.748
dlm,1994,1999,Togiak,2_2,31074,34755.135
dlm,1993,1999,Togiak,2_3,15205,28273.497
dlm,1996,2000,Kvichak,1_2,547555.939104106,952359.703
dlm,1995,2000,Kvichak,1_3,2098055.6476268,3263116.702
dlm,1995,2000,Kvichak,2_2,677133.031946363,3313674.063
dlm,1994,2000,Kvichak,2_3,247104.976104451,618594.396
dlm,1996,2000,Alagnak,1_2,40387.3104103675,258455.172
dlm,1995,2000,Alagnak,1_3,1861831.56074104,3662860.779
dlm,1995,2000,Alagnak,2_2,1922.91169605244,141834.704
dlm,1994,2000,Alagnak,2_3,259857.140844817,287429.067
dlm,1996,2000,Naknek,1_2,340634.566103316,215306.638
dlm,1995,2000,Naknek,1_3,3130745.32811901,4875536.804
dlm,1995,2000,Naknek,2_2,117753.99951469,646554.718
dlm,1994,2000,Naknek,2_3,376373.315808193,801296.814
dlm,1996,2000,Egegik,1_2,412382.557954044,587402.242
dlm,1995,2000,Egegik,1_3,2696123.58303612,2681729.74
dlm,1995,2000,Egegik,2_2,1726750.27502771,1038768.545
dlm,1994,2000,Egegik,2_3,3299275.74998658,2280516.136
dlm,1996,2000,Ugashik,1_2,260683.564861841,-497449.243
dlm,1995,2000,Ugashik,1_3,1732034.86209766,6134946.214
dlm,1995,2000,Ugashik,2_2,130226.105110663,289374.033
dlm,1994,2000,Ugashik,2_3,168386.806978049,462172.983
dlm,1996,2000,Igushik,1_2,77031.8964232781,165852.302
dlm,1995,2000,Igushik,1_3,881255.914116359,1075904.117
dlm,1995,2000,Igushik,2_2,6531.07891277216,48731.826
dlm,1994,2000,Igushik,2_3,16920.4750836216,33038.304
dlm,1996,2000,Wood,1_2,3104643.30313033,2641905.985
dlm,1995,2000,Wood,1_3,3217087.02792887,3502733.509
dlm,1995,2000,Wood,2_2,117398.06477986,111764.76
dlm,1994,2000,Wood,2_3,99116.0223541334,96716.077
dlm,1996,2000,Nushagak,1_2,363788.390887271,87261.078
