model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,2000,2004,Wood,1_2,3280676.0294120405,2135122.2575682756
boost_tree,2000,2004,Wood,1_2,3280676.0294120405,2474540.7104492188
rand_forest,2001,2005,Wood,1_2,2176259.13665821,1968460.8869069894
boost_tree,2001,2005,Wood,1_2,2176259.13665821,2567655.029296875
rand_forest,2002,2006,Wood,1_2,5937283.88446856,2515312.077899041
boost_tree,2002,2006,Wood,1_2,5937283.88446856,2328997.039794922
rand_forest,2003,2007,Wood,1_2,5350245.61154718,3059302.690357747
boost_tree,2003,2007,Wood,1_2,5350245.61154718,2882634.5825195312
rand_forest,2004,2008,Wood,1_2,3912884.1004134896,3983658.9341591434
boost_tree,2004,2008,Wood,1_2,3912884.1004134896,4107901.0009765625
rand_forest,2005,2009,Wood,1_2,2515742.97661026,2933520.2876502983
boost_tree,2005,2009,Wood,1_2,2515742.97661026,3917608.9477539062
rand_forest,2006,2010,Wood,1_2,4545899.60078363,3820259.87723534
boost_tree,2006,2010,Wood,1_2,4545899.60078363,4382163.0859375
rand_forest,2007,2011,Wood,1_2,1466827.17641917,3369718.0530759175
boost_tree,2007,2011,Wood,1_2,1466827.17641917,3145129.0893554688
rand_forest,2008,2012,Wood,1_2,1306633.21118868,2893888.019798588
boost_tree,2008,2012,Wood,1_2,1306633.21118868,2311058.349609375
rand_forest,2009,2013,Wood,1_2,1382656.34945268,1798948.5155331367
boost_tree,2009,2013,Wood,1_2,1382656.34945268,1069454.8797607422
rand_forest,2010,2014,Wood,1_2,4795481.31876965,3312952.9451680416
boost_tree,2010,2014,Wood,1_2,4795481.31876965,3882734.6801757812
rand_forest,2011,2015,Wood,1_2,2666595.22541511,3166340.156736258
boost_tree,2011,2015,Wood,1_2,2666595.22541511,3726549.072265625
rand_forest,2012,2016,Wood,1_2,3133423.09669789,3423115.5140359686
boost_tree,2012,2016,Wood,1_2,3133423.09669789,4790976.5625
rand_forest,2013,2017,Wood,1_2,9677409.99317808,3322661.667933608
boost_tree,2013,2017,Wood,1_2,9677409.99317808,3568072.8149414062
rand_forest,2014,2018,Wood,1_2,20246491.9715116,5939291.249225067
boost_tree,2014,2018,Wood,1_2,20246491.9715116,7018531.494140625
rand_forest,2015,2019,Wood,1_2,8064807.00764855,8079758.163917391
boost_tree,2015,2019,Wood,1_2,8064807.00764855,12711427.001953125
rand_forest,2016,2020,Wood,1_2,5789119.5237723,6476008.607438735
boost_tree,2016,2020,Wood,1_2,5789119.5237723,8982786.865234375
rand_forest,1984,1990,Egegik,2_3,5130350.33121676,1336238.9741693088
boost_tree,1984,1990,Egegik,2_3,5130350.33121676,2122448.272705078
rand_forest,1985,1991,Egegik,2_3,1102467.0081613,2630138.734651311
boost_tree,1985,1991,Egegik,2_3,1102467.0081613,3215684.5092773438
rand_forest,1986,1992,Egegik,2_3,4210470.4769184,2508347.599402311
boost_tree,1986,1992,Egegik,2_3,4210470.4769184,3425831.6040039062
rand_forest,1987,1993,Egegik,2_3,11458635.4830289,2796976.8917364236
boost_tree,1987,1993,Egegik,2_3,11458635.4830289,3789245.60546875
rand_forest,1988,1994,Egegik,2_3,6458564.46000748,5553745.231541952
boost_tree,1988,1994,Egegik,2_3,6458564.46000748,7500120.849609375
rand_forest,1989,1995,Egegik,2_3,4242640.52504539,5215891.457614549
boost_tree,1989,1995,Egegik,2_3,4242640.52504539,4719863.8916015625
rand_forest,1990,1996,Egegik,2_3,5980914.37495549,6547204.76663741
boost_tree,1990,1996,Egegik,2_3,5980914.37495549,8129116.2109375
rand_forest,1991,1997,Egegik,2_3,2573855.01220895,3235005.133705916
boost_tree,1991,1997,Egegik,2_3,2573855.01220895,4486080.322265625
rand_forest,1992,1998,Egegik,2_3,3190111.5328399506,3988575.9880618127
boost_tree,1992,1998,Egegik,2_3,3190111.5328399506,2739109.8022460938
rand_forest,1993,1999,Egegik,2_3,653288.021947111,3196084.546486227
boost_tree,1993,1999,Egegik,2_3,653288.021947111,3449964.9047851562
rand_forest,1994,2000,Egegik,2_3,3299275.74998658,4458179.951436563
boost_tree,1994,2000,Egegik,2_3,3299275.74998658,2717270.5078125
rand_forest,1995,2001,Egegik,2_3,1539472.47498478,1893966.3192214374
boost_tree,1995,2001,Egegik,2_3,1539472.47498478,2474388.427734375
rand_forest,1996,2002,Egegik,2_3,1749165.38584548,1879859.1453293073
boost_tree,1996,2002,Egegik,2_3,1749165.38584548,2705493.4692382812
rand_forest,1997,2003,Egegik,2_3,2069386.09230245,2312468.0685409647
boost_tree,1997,2003,Egegik,2_3,2069386.09230245,2860871.2768554688
rand_forest,1998,2004,Egegik,2_3,654085.904384866,1661608.6161115943
boost_tree,1998,2004,Egegik,2_3,654085.904384866,1439506.8359375
rand_forest,1999,2005,Egegik,2_3,3035602.31866861,6392936.2359597
boost_tree,1999,2005,Egegik,2_3,3035602.31866861,7003211.0595703125
rand_forest,2000,2006,Egegik,2_3,4647480.75583796,2989255.5200962797
boost_tree,2000,2006,Egegik,2_3,4647480.75583796,2988494.2626953125
rand_forest,2001,2007,Egegik,2_3,2059102.14848678,2175118.324859782
boost_tree,2001,2007,Egegik,2_3,2059102.14848678,765934.8297119141
rand_forest,2002,2008,Egegik,2_3,511461.7817644501,2959849.1525893337
boost_tree,2002,2008,Egegik,2_3,511461.7817644501,3073740.8447265625
rand_forest,2003,2009,Egegik,2_3,2245895.78168719,2606704.13002201
boost_tree,2003,2009,Egegik,2_3,2245895.78168719,4229894.4091796875
rand_forest,2004,2010,Egegik,2_3,1767627.19960324,3665014.2307986543
boost_tree,2004,2010,Egegik,2_3,1767627.19960324,2532664.4897460938
rand_forest,2005,2011,Egegik,2_3,2550952.98487324,1867539.9286607068
boost_tree,2005,2011,Egegik,2_3,2550952.98487324,990997.8485107422
rand_forest,2006,2012,Egegik,2_3,1369944.71907396,2899816.664579851
boost_tree,2006,2012,Egegik,2_3,1369944.71907396,2894562.3779296875
rand_forest,2007,2013,Egegik,2_3,2456691.07323318,2689450.9776570313
boost_tree,2007,2013,Egegik,2_3,2456691.07323318,3524628.2958984375
rand_forest,2008,2014,Egegik,2_3,943044.146816181,2061922.7827359678
boost_tree,2008,2014,Egegik,2_3,943044.146816181,1235572.3571777344
rand_forest,2009,2015,Egegik,2_3,785911.549217683,2229575.496329193
