model,brood_year,return_year,system,age_group,observed_returns,predicted_returns
rand_forest,2000,2005,Nushagak,1_3,3299.2198346689797,1304.1831590618665
boost_tree,2000,2005,Nushagak,1_3,3299.2198346689797,2177.8973937034607
rand_forest,2001,2006,Nushagak,1_3,2113.32508612488,1542.3862149848376
boost_tree,2001,2006,Nushagak,1_3,2113.32508612488,2144.055962562561
rand_forest,2002,2007,Nushagak,1_3,1763.5077178889603,1816.396284342623
boost_tree,2002,2007,Nushagak,1_3,1763.5077178889603,2023.2069492340088
rand_forest,2003,2008,Nushagak,1_3,1542.62200735137,1803.4521054360325
boost_tree,2003,2008,Nushagak,1_3,1542.62200735137,2049.0631461143494
rand_forest,2004,2009,Nushagak,1_3,1474.12386197733,1675.726491900622
boost_tree,2004,2009,Nushagak,1_3,1474.12386197733,1547.8911995887756
rand_forest,2005,2010,Nushagak,1_3,975.33819625788,1703.2233934261938
boost_tree,2005,2010,Nushagak,1_3,975.33819625788,1739.7868633270264
rand_forest,2006,2011,Nushagak,1_3,1017.2136463072901,1514.016682461979
boost_tree,2006,2011,Nushagak,1_3,1017.2136463072901,1130.0638318061829
rand_forest,2007,2012,Nushagak,1_3,750.2915287126789,1184.6642151137387
boost_tree,2007,2012,Nushagak,1_3,750.2915287126789,1344.6179032325745
rand_forest,2008,2013,Nushagak,1_3,1834.25407695218,1201.8617683075781
boost_tree,2008,2013,Nushagak,1_3,1834.25407695218,1154.613196849823
rand_forest,2009,2014,Nushagak,1_3,1139.86837365865,1245.1546677938459
boost_tree,2009,2014,Nushagak,1_3,1139.86837365865,1603.982150554657
rand_forest,2010,2015,Nushagak,1_3,2223.15268351992,1472.0812739008784
boost_tree,2010,2015,Nushagak,1_3,2223.15268351992,1081.8204283714294
rand_forest,2011,2016,Nushagak,1_3,2060.68174574473,2212.0031263343044
boost_tree,2011,2016,Nushagak,1_3,2060.68174574473,2721.3507890701294
rand_forest,2012,2017,Nushagak,1_3,4407.85951753084,1790.1438912087042
boost_tree,2012,2017,Nushagak,1_3,4407.85951753084,2129.2290091514587
rand_forest,2013,2018,Nushagak,1_3,8286.00033156285,2897.905435100491
boost_tree,2013,2018,Nushagak,1_3,8286.00033156285,3514.7881507873535
rand_forest,2014,2019,Nushagak,1_3,3629.9583411278504,5186.708756187696
boost_tree,2014,2019,Nushagak,1_3,3629.9583411278504,4658.7324142456055
rand_forest,1985,1990,Ugashik,1_3,807.793190513286,1000.7640388483259
boost_tree,1985,1990,Ugashik,1_3,807.793190513286,638.4524703025818
rand_forest,1986,1991,Ugashik,1_3,2678.32879409752,1114.2885957039837
boost_tree,1986,1991,Ugashik,1_3,2678.32879409752,1219.615638256073
rand_forest,1987,1992,Ugashik,1_3,1811.30618856715,743.5150408359381
boost_tree,1987,1992,Ugashik,1_3,1811.30618856715,825.8455991744995
rand_forest,1988,1993,Ugashik,1_3,795.903366481872,1174.1183864205348
boost_tree,1988,1993,Ugashik,1_3,795.903366481872,1232.4011325836182
rand_forest,1989,1994,Ugashik,1_3,407.113500122584,1150.459843440524
boost_tree,1989,1994,Ugashik,1_3,407.113500122584,1238.7651205062866
rand_forest,1990,1995,Ugashik,1_3,787.820686063366,681.8339798413114
boost_tree,1990,1995,Ugashik,1_3,787.820686063366,1422.0646023750305
rand_forest,1991,1996,Ugashik,1_3,3857.99130699428,1124.0079700596216
boost_tree,1991,1996,Ugashik,1_3,3857.99130699428,591.9495224952698
rand_forest,1992,1997,Ugashik,1_3,839.604929808562,1121.4556417551375
boost_tree,1992,1997,Ugashik,1_3,839.604929808562,976.9371151924133
rand_forest,1993,1998,Ugashik,1_3,391.217229636828,805.771100336597
boost_tree,1993,1998,Ugashik,1_3,391.217229636828,627.2852420806885
rand_forest,1994,1999,Ugashik,1_3,521.899934422871,1221.675226171204
boost_tree,1994,1999,Ugashik,1_3,521.899934422871,1070.871651172638
rand_forest,1995,2000,Ugashik,1_3,1732.03486209766,1669.2945936128428
boost_tree,1995,2000,Ugashik,1_3,1732.03486209766,2311.425805091858
rand_forest,1996,2001,Ugashik,1_3,1050.8333022563,1029.1876291443214
boost_tree,1996,2001,Ugashik,1_3,1050.8333022563,789.3645763397217
rand_forest,1997,2002,Ugashik,1_3,647.818202319307,719.5109200188161
boost_tree,1997,2002,Ugashik,1_3,647.818202319307,865.6716346740723
rand_forest,1998,2003,Ugashik,1_3,302.211294523464,497.1893980686607
boost_tree,1998,2003,Ugashik,1_3,302.211294523464,501.0950565338135
rand_forest,1999,2004,Ugashik,1_3,907.85114741791,983.1929319959803
boost_tree,1999,2004,Ugashik,1_3,907.85114741791,1142.86869764328
rand_forest,2000,2005,Ugashik,1_3,2342.56706618587,1553.5030012204893
boost_tree,2000,2005,Ugashik,1_3,2342.56706618587,2204.0829062461853
rand_forest,2001,2006,Ugashik,1_3,1437.9120884613803,961.919322626739
boost_tree,2001,2006,Ugashik,1_3,1437.9120884613803,660.8748435974121
rand_forest,2002,2007,Ugashik,1_3,2167.49285111855,1839.7180758048228
boost_tree,2002,2007,Ugashik,1_3,2167.49285111855,1913.781464099884
rand_forest,2003,2008,Ugashik,1_3,1532.34598944904,2104.072661493748
boost_tree,2003,2008,Ugashik,1_3,1532.34598944904,1897.747814655304
rand_forest,2004,2009,Ugashik,1_3,1594.09232397385,1732.958062375489
boost_tree,2004,2009,Ugashik,1_3,1594.09232397385,1373.453140258789
rand_forest,2005,2010,Ugashik,1_3,2314.05032215778,1429.829393517477
boost_tree,2005,2010,Ugashik,1_3,2314.05032215778,1801.7911911010742
rand_forest,2006,2011,Ugashik,1_3,1077.43577034226,1255.307717682264
boost_tree,2006,2011,Ugashik,1_3,1077.43577034226,1265.929639339447
rand_forest,2007,2012,Ugashik,1_3,929.949659984446,1290.1485755261576
boost_tree,2007,2012,Ugashik,1_3,929.949659984446,1449.427306652069
rand_forest,2008,2013,Ugashik,1_3,1728.70502348764,1608.7076180758402
boost_tree,2008,2013,Ugashik,1_3,1728.70502348764,1420.6701517105103
rand_forest,2009,2014,Ugashik,1_3,317.077895304194,1079.644156085663
boost_tree,2009,2014,Ugashik,1_3,317.077895304194,1034.7777605056763
rand_forest,2010,2015,Ugashik,1_3,790.183524881795,1603.6499826175925
boost_tree,2010,2015,Ugashik,1_3,790.183524881795,2013.8168334960938
rand_forest,2011,2016,Ugashik,1_3,2087.48178283184,1460.1989141900474
boost_tree,2011,2016,Ugashik,1_3,2087.48178283184,1660.2888703346252
rand_forest,2012,2017,Ugashik,1_3,1582.99073727334,1726.475355230851
boost_tree,2012,2017,Ugashik,1_3,1582.99073727334,1460.1752161979675
rand_forest,2013,2018,Ugashik,1_3,2008.4506129874403,1767.8630594258505
boost_tree,2013,2018,Ugashik,1_3,2008.4506129874403,2220.536470413208
rand_forest,2014,2019,Ugashik,1_3,1576.31748850496,1804.101655359923
boost_tree,2014,2019,Ugashik,1_3,1576.31748850496,1941.7864084243774
rand_forest,1985,1990,Wood,1_3,1822.59397986242,1657.4261218953316
boost_tree,1985,1990,Wood,1_3,1822.59397986242,1347.830891609192
rand_forest,1986,1991,Wood,1_3,2760.1080628574796,1277.2642191570217
