33743
1980	321	0	186	42	20	7
1980	321	0	187	42	20	13
1980	321	0	188	42	20	15
1980	321	0	189	42	20	32
1980	321	0	190	42	20	26
1980	321	0	191	42	20	80
1980	321	0	192	42	20	40
1980	321	0	193	42	20	49
1980	321	0	194	42	20	43
1980	321	0	195	42	20	55
1980	321	0	196	42	20	100
1980	321	0	197	42	20	122
1980	321	0	198	42	20	81
1980	321	0	199	42	20	42
1980	321	0	200	42	20	27
1980	321	0	201	42	20	13
1980	321	0	202	42	20	5
1980	321	0	203	42	20	5
1980	321	0	204	42	20	4
1980	321	0	205	42	20	2
1980	321	0	206	42	20	2
1980	321	0	207	42	20	2
1981	321	0	168	42	20	1
1981	321	0	169	42	20	2
1981	321	0	170	42	20	4
1981	321	0	171	42	20	2
1981	321	0	173	42	20	6
1981	321	0	174	42	20	11
1981	321	0	175	42	20	10
1981	321	0	176	42	20	9
1981	321	0	177	42	20	14
1981	321	0	178	42	20	3
1981	321	0	179	42	20	29
1981	321	0	180	42	20	19
1981	321	0	181	42	20	70
1981	321	0	182	42	20	21
1981	321	0	183	42	20	20
1981	321	0	184	42	20	55
1981	321	0	185	42	20	132
1981	321	0	186	42	20	79
1981	321	0	187	42	20	115
1981	321	0	188	42	20	103
1981	321	0	189	42	20	155
1981	321	0	190	42	20	224
1981	321	0	191	42	20	176
1981	321	0	192	42	20	239
1981	321	0	193	42	20	195
1981	321	0	194	42	20	155
1981	321	0	195	42	20	98
1981	321	0	196	42	20	60
1981	321	0	197	42	20	41
1981	321	0	198	42	20	28
1981	321	0	199	42	20	14
1981	321	0	200	42	20	5
1981	321	0	201	42	20	5
1981	321	0	202	42	20	4
1981	321	0	203	42	20	4
1981	321	0	204	42	20	4
1981	321	0	205	42	20	3
1981	321	0	206	42	20	1
1982	321	0	168	42	20	1
1982	321	0	169	42	20	1
1982	321	0	170	42	20	2
1982	321	0	172	42	20	2
1982	321	0	173	42	20	2
1982	321	0	174	42	20	4
1982	321	0	175	42	20	4
1982	321	0	176	42	20	15
1982	321	0	178	42	20	3
1982	321	0	179	42	20	32
1982	321	0	180	42	20	31
1982	321	0	181	42	20	29
1982	321	0	183	42	20	11
1982	321	0	184	42	20	52
1982	321	0	185	42	20	98
1982	321	0	187	42	20	83
1982	321	0	188	42	20	132
1982	321	0	189	42	20	127
1982	321	0	190	42	20	100
